TITLE_KEY,TITLE,RELEASE_YEAR,BUDGET,REVENUE,ROI,POPULARITY,VOTE_AVERAGE
241258_Movie,Incarnate,2016,5000000,6341855,0.27,16.872,5.4
309886_Movie,Blood Father,2016,13000000,6903033,-0.47,16.509,6.2
286567_Movie,Max Steel,2016,10000000,6272403,-0.37,16.494,5.6
329440_Movie,The Forest,2016,10000000,37608299,2.76,16.33,5.224
317557_Movie,Queen of Katwe,2016,15000000,10367161,-0.31,16.286,7.2
347126_Movie,God's Not Dead 2,2016,5000000,24487848,3.90,16.252,6.1
313922_Movie,Green Room,2016,5000000,3800000,-0.24,16.219,6.721
341012_Movie,Popstar: Never Stop Never Stopping,2016,20000000,9500000,-0.53,16.186,6.619
340485_Movie,American Honey,2016,3500000,2290649,-0.35,15.471,6.8
316023_Movie,Mike and Dave Need Wedding Dates,2016,33000000,77100000,1.34,15.435,6.1
429450_Movie,Pandora,2016,13938145,30169000,1.16,15.434,7.541
407887_Movie,Operation Chromite,2016,12700000,49196532,2.87,15.386,5.9
353069_Movie,Mother's Day,2016,25000000,48782670,0.95,15.16,6
184341_Movie,Hands of Stone,2016,20000000,5000000,-0.75,15.155,6.6
335791_Movie,When the Bough Breaks,2016,10000000,30658387,2.07,15.031,5.8
248705_Movie,The Visitors: Bastille Day,2016,25868826,18552314,-0.28,14.934,4.1
302688_Movie,My Big Fat Greek Wedding 2,2016,18000000,90632641,4.04,14.916,6
333667_Movie,Rock Dog,2016,60000000,23270926,-0.61,14.914,6.2
330483_Movie,The Choice,2016,10000000,23730891,1.37,14.823,7.204
377264_Movie,Morgan,2016,8000000,8810591,0.10,14.687,5.8
376812_Movie,Sultan,2016,10400000,102000000,8.81,14.625,6.9
380111_Movie,Flight Crew,2016,10000000,27305571,1.73,14.609,7
291328_Movie,Rules Don't Apply,2016,25000000,3900000,-0.84,14.598,5.7
337674_Movie,Elle,2016,9804690,2341534,-0.76,14.545,6.7
363579_Movie,The Age of Shadows,2016,9620000,53165427,4.53,14.444,7.2
347031_Movie,Swiss Army Man,2016,3000000,5800000,0.93,14.388,6.928
325789_Movie,The Infiltrator,2016,28000000,21011110,-0.25,14.384,6.675
354859_Movie,The Promise,2016,90000000,12448676,-0.86,14.267,6.9
334524_Movie,Gold,2016,20000000,14880939,-0.26,14.151,6.6
364116_Movie,The Other Side of the Door,2016,5000000,14332467,1.87,14.065,5.549
370755_Movie,Paterson,2016,5000000,2152738,-0.57,14.062,7.113
259695_Movie,Live by Night,2016,90000000,22700000,-0.75,14.025,6.249
339419_Movie,Loving,2016,9000000,8996802,0.00,13.76,6.7
295699_Movie,Everybody Wants Some!!,2016,10000000,3400278,-0.66,13.641,6.4
340674_Movie,Dark Crimes,2016,4480393,21216,-1.00,13.621,4.6
283552_Movie,The Light Between Oceans,2016,20000000,25975621,0.30,13.621,7.1
406429_Movie,League of Gods,2016,38000000,43300000,0.14,13.579,5.6
402298_Movie,Denial,2016,10000000,7994527,-0.20,13.572,6.9
382322_Movie,Batman: The Killing Joke,2016,3500000,3775000,0.08,13.515,6.594
384682_Movie,Office Christmas Party,2016,45000000,114500000,1.54,13.513,5.7
195590_Movie,Collide,2016,21500000,6817535,-0.68,13.474,5.5
376166_Movie,From the Land of the Moon,2016,10300000,47748,-1.00,13.306,6.6
361159_Movie,Navy Seals vs. Zombies,2016,1181389,56191,-0.95,13.296,5.2
323676_Movie,The Boss,2016,29000000,78600000,1.71,13.248,5.8
342521_Movie,Keanu,2016,15000000,20609977,0.37,13.128,6.07
326423_Movie,Barbershop: The Next Cut,2016,20000000,55030051,1.75,13.115,6.3
326285_Movie,American Pastoral,2016,10000000,1715728,-0.83,13.091,6.171
213681_Movie,Masterminds,2016,25000000,29200000,0.17,13.049,5.7
332979_Movie,Bleed for This,2016,6000000,6174491,0.03,12.989,6.8
342737_Movie,20th Century Women,2016,7000000,5664764,-0.19,12.949,7.3
296360_Movie,Love & Friendship,2016,3000000,21401949,6.13,12.67,6.1
338189_Movie,It's Only the End of the World,2016,10000000,9231823,-0.08,12.654,7.2
373314_Movie,Misconduct,2016,11000000,2049761,-0.81,12.577,5.6
393559_Movie,My Life as a Zucchini,2016,8000000,5873256,-0.27,12.476,7.8
413543_Movie,Dear Zindagi,2016,4300000,3376375,-0.21,12.441,7
333385_Movie,Mr. Right,2016,8000000,34694,-1.00,12.436,6.468
359412_Movie,Marauders,2016,15000000,1616004,-0.89,12.398,5.8
368940_Movie,Robinson Crusoe,2016,13500000,40075446,1.97,12.382,5.8
312669_Movie,Maggie's Plan,2016,2000000,3400000,0.70,12.253,5.697
257345_Movie,The Darkness,2016,4000000,10900000,1.73,12.231,4.8
394684_Movie,May God Save Us,2016,4000000,1598584,-0.60,12.195,6.733
315664_Movie,Florence Foster Jenkins,2016,29000000,48902953,0.69,12.149,6.667
340676_Movie,Personal Shopper,2016,6000000,1305195,-0.78,12.028,5.9
331313_Movie,Keeping Up with the Joneses,2016,40000000,29900000,-0.25,12.008,6.1
391629_Movie,Baaghi,2016,5103000,17377000,2.41,11.935,6.4
338964_Movie,Bad Santa 2,2016,26000000,24100000,-0.07,11.928,5.4
270010_Movie,A Hologram for the King,2016,30000000,9169507,-0.69,11.836,5.8
332872_Movie,Julieta,2016,1490000,22468044,14.08,11.73,6.983
392794_Movie,The Dancer,2016,8000000,2000000,-0.75,11.71,6.6
380124_Movie,Boo! A Madea Halloween,2016,20000000,74827344,2.74,11.636,5.8
291351_Movie,The Sea of Trees,2016,15000000,909000,-0.94,11.604,6.2
351809_Movie,To Steal from a Thief,2016,6700000,9074836,0.35,11.585,6.24
339408_Movie,The Birth of a Nation,2016,8500000,15861566,0.87,11.56,6.5
276905_Movie,Norm of the North,2016,7000000,17062499,1.44,11.555,4.6
318850_Movie,The Young Messiah,2016,18500000,6500000,-0.65,11.532,6.4
376866_Movie,Jackie,2016,9000000,13960394,0.55,11.44,6.456
308453_Movie,The Bronze,2016,3500000,615816,-0.82,11.293,6.041
257440_Movie,Term Life,2016,16500000,21256,-1.00,11.283,6
329981_Movie,Shut In,2016,10000000,13082071,0.31,11.162,5.3
411638_Movie,The Fury of a Patient Man,2016,1200000,1813729,0.51,11.119,6.574
376565_Movie,The Duelist,2016,12800000,6101904,-0.52,11.047,6.3
360365_Movie,Tini: The New Life of Violetta,2016,19201483,17000172,-0.11,10.994,7.322
375867_Movie,Paris Can Wait,2016,5000000,13203541,1.64,10.96,5.8
340402_Movie,Almost Christmas,2016,17000000,42580920,1.50,10.889,5.9
339397_Movie,Café Society,2016,30000000,43763247,0.46,10.88,6.5
371865_Movie,Slack Bay,2016,8104734,920719,-0.89,10.87,5.6
427008_Movie,The Mountain II,2016,670000,11378898,15.98,10.827,7.531
398535_Movie,Udta Punjab,2016,5980000,14900000,1.49,10.805,7.2
301348_Movie,Elvis & Nixon,2016,5000000,1100000,-0.78,10.784,6
361777_Movie,Smoke & Mirrors,2016,5000000,2387127,-0.52,10.682,6.462
377447_Movie,Railroad Tigers,2016,50000000,102205175,1.04,10.524,6
376453_Movie,Operation Avalanche,2016,1250000,55000,-0.96,10.499,6.1
300667_Movie,3 Generations,2016,10000000,680351,-0.93,10.47,6.379
369883_Movie,Middle School: The Worst Years of My Life,2016,8500000,23316139,1.74,10.466,6.9
368031_Movie,Friend Request,2016,9900000,10975390,0.11,10.453,5.6
339927_Movie,Kevin Hart: What Now?,2016,9900000,23600000,1.38,10.45,6.5
205588_Movie,Our Kind of Traitor,2016,4000000,9930095,1.48,10.401,6
332718_Movie,Bilal: A New Breed of Hero,2016,30000000,1750000,-0.94,10.394,6.8
347026_Movie,A United Kingdom,2016,14000000,13819139,-0.01,10.26,6.7
279641_Movie,Whiskey Tango Foxtrot,2016,35000000,48000000,0.37,10.185,6.301
392142_Movie,Max & Leon,2016,12156348,8750678,-0.28,10.114,6.3
371560_Movie,The Eyes of My Mother,2016,300000,48539,-0.84,10.098,6.2
384737_Movie,Precious Cargo,2016,10500000,567064,-0.95,10.063,5.1
377985_Movie,Fan,2016,12750000,28000000,1.20,10.034,6.3
388045_Movie,The Legend of the Chupacabras,2016,1600000,5100000,2.19,9.931,7.2
368942_Movie,A Quiet Passion,2016,8138338,1864266,-0.77,9.573,6.067
340487_Movie,Certain Women,2016,2000000,1215691,-0.39,9.572,6
404791_Movie,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,2016,10000000,994901,-0.90,9.435,6.4
412795_Movie,Maligno,2016,150000,400000,1.67,9.378,6.1
380762_Movie,Trivisa,2016,641000,1180360,0.84,9.329,7.078
396616_Movie,The King's Choice,2016,7500000,9100000,0.21,9.174,6.9
284564_Movie,31,2016,1500000,850419,-0.43,9.063,5.442
297806_Movie,I Saw the Light,2016,13000000,1646788,-0.87,8.972,6.3
374458_Movie,Graduation,2016,2000000,2015002,0.01,8.916,6.8
415214_Movie,Operation Mekong,2016,30200000,173000000,4.73,8.902,6.982
337154_Movie,The Meddler,2016,3200000,4267218,0.33,8.861,6
377587_Movie,Meet the Blacks,2016,900000,9097072,9.11,8.377,4.7
376869_Movie,Neerja,2016,2900000,17618280,5.08,8.128,7.3
325346_Movie,The Hollars,2016,3800000,1016985,-0.73,8.084,6.3
333386_Movie,The Duel,2016,10000000,20672,-1.00,8.032,5.372
337844_Movie,In Dubious Battle,2016,10000000,213982,-0.98,7.876,5.9
375108_Movie,Mafia: Survival Game,2016,2570000,4026795,0.57,7.744,4.4
383807_Movie,Heal the Living,2016,10000000,2225770,-0.78,7.724,6.5
393562_Movie,Raman Raghav 2.0,2016,521873,1013926,0.94,7.663,7
374465_Movie,Things to Come,2016,2100000,282382,-0.87,7.602,6.5
364615_Movie,Toro,2016,4000000,1903083,-0.52,7.332,6
405924_Movie,Janatha Garage,2016,7000000,21000000,2.00,7.296,7.3
383367_Movie,Sairat,2016,600000,16500000,26.50,7.288,7.5
375290_Movie,Airlift,2016,4500000,32000000,6.11,7.258,7.1
401252_Movie,The Queen of Spain,2016,11800000,1236731,-0.90,7.184,5.1
356270_Movie,The Broken Crown,2016,869115,1018486,0.17,7.075,6.6
332794_Movie,The Odyssey,2016,20000000,9722918,-0.51,7.043,6.7
395452_Movie,In the Forests of Siberia,2016,3500000,1492523,-0.57,7.038,6.9
402672_Movie,Mohenjo Daro,2016,17000000,16000000,-0.06,6.925,6.2
392572_Movie,Rustom,2016,6114349,26309214,3.30,6.846,6.7
437941_Movie,The Bolshoi,2016,6411831,4029886,-0.37,6.798,6.5
377213_Movie,Te3n,2016,5069632,4817642,-0.05,6.765,6.9
377273_Movie,Aquarius,2016,762241,285930,-0.62,6.675,7.5
375868_Movie,A Stroke of Luck,2016,3500000,12304617,2.52,6.584,5
366080_Movie,Kabali,2016,18700000,74000000,2.96,6.465,6
354912_Movie,Coco,2017,175000000,807816196,3.62,131.976,8.2
335984_Movie,Blade Runner 2049,2017,150000000,259239658,0.73,126.418,7.573
126889_Movie,Alien: Covenant,2017,97000000,240891763,1.48,116.873,6.2
181808_Movie,Star Wars: The Last Jedi,2017,200000000,1332698830,5.66,110.867,6.783
321612_Movie,Beauty and the Beast,2017,160000000,1266115964,6.91,109.3,7
141052_Movie,Justice League,2017,300000000,661326987,1.20,104.189,6.076
315635_Movie,Spider-Man: Homecoming,2017,175000000,880166924,4.03,95.686,7.3
166426_Movie,Pirates of the Caribbean: Dead Men Tell No Tales,2017,230000000,795922298,2.46,90.208,6.652
260514_Movie,Cars 3,2017,175000000,383925276,1.19,87.929,6.8
284053_Movie,Thor: Ragnarok,2017,180000000,855301806,3.75,84.247,7.6
283995_Movie,Guardians of the Galaxy Vol. 2,2017,200000000,863756051,3.32,79.993,7.6
396422_Movie,Annabelle: Creation,2017,15000000,306592201,19.44,76.413,6.593
381288_Movie,Split,2017,9000000,278454358,29.94,74.27,7.3
353491_Movie,The Dark Tower,2017,60000000,113231078,0.89,74.008,5.76
337339_Movie,The Fate of the Furious,2017,250000000,1236000000,3.94,72.136,6.9
324552_Movie,John Wick: Chapter 2,2017,40000000,171539887,3.29,69.937,7.332
341174_Movie,Fifty Shades Darker,2017,55000000,381545846,5.94,68.693,6.5
346364_Movie,It,2017,35000000,703000000,19.09,68.356,7.24
335988_Movie,Transformers: The Last Knight,2017,217000000,605425157,1.79,68.335,6
398818_Movie,Call Me by Your Name,2017,3500000,43143046,11.33,65.839,8.121
419430_Movie,Get Out,2017,4500000,255407969,55.76,65.597,7.6
339846_Movie,Baywatch,2017,69000000,177900000,1.58,61.416,6.1
339403_Movie,Baby Driver,2017,34000000,226945087,5.67,61.173,7.448
263115_Movie,Logan,2017,97000000,619021436,5.38,60.572,7.8
345938_Movie,The Shack,2017,20000000,96942115,3.85,59.306,7.488
346648_Movie,Paddington 2,2017,40000000,283692036,6.09,58.248,7.5
316029_Movie,The Greatest Showman,2017,84000000,459066134,4.47,56.747,7.9
297762_Movie,Wonder Woman,2017,149000000,823970682,4.53,54.739,7.2
353486_Movie,Jumanji: Welcome to the Jungle,2017,90000000,995339117,10.06,54.568,6.821
406990_Movie,What Happened to Monday,2017,20000000,27975429,0.40,52.731,7.2
374720_Movie,Dunkirk,2017,150000000,527000000,2.51,51.899,7.45
47971_Movie,xXx: Return of Xander Cage,2017,85000000,346118277,3.07,51.512,6.135
293167_Movie,Kong: Skull Island,2017,185000000,566652812,2.06,50.998,6.543
281338_Movie,War for the Planet of the Apes,2017,150000000,490719763,2.27,50.884,7.2
353070_Movie,Going in Style,2017,25000000,84618541,2.38,48.646,6.706
397567_Movie,Along with the Gods: The Two Worlds,2017,18300000,125983972,5.88,47.967,8.075
339964_Movie,Valerian and the City of a Thousand Planets,2017,177200000,225973340,0.28,47.957,6.627
282035_Movie,The Mummy,2017,125000000,409231607,2.27,47.712,5.513
411088_Movie,The Invisible Guest,2017,4000000,30000000,6.50,47.136,8.1
392044_Movie,Murder on the Orient Express,2017,55000000,352800000,5.41,46.968,6.7
390043_Movie,The Hitman's Bodyguard,2017,30000000,176586701,4.89,46.79,6.9
324852_Movie,Despicable Me 3,2017,80000000,1034800131,11.94,46.252,6.5
343668_Movie,Kingsman: The Golden Circle,2017,104000000,410902662,2.95,45.72,6.962
315837_Movie,Ghost in the Shell,2017,110000000,169801921,0.54,45.321,6.087
379149_Movie,The Foreigner,2017,35000000,145374099,3.15,44.719,6.969
406997_Movie,Wonder,2017,20000000,315025930,14.75,42.794,8.1
399055_Movie,The Shape of Water,2017,19500000,195300000,9.02,41.298,7.244
324849_Movie,The Lego Batman Movie,2017,80000000,311950384,2.90,40.947,7.2
274855_Movie,Geostorm,2017,120000000,221600160,0.85,39.372,6.1
433808_Movie,The Ritual,2017,1000000,1786396,0.79,39.263,6.3
479718_Movie,The Outlaws,2017,5900000,52946454,7.97,38.048,7.7
274857_Movie,King Arthur: Legend of the Sword,2017,175000000,148700000,-0.15,37.962,6.549
395992_Movie,Life,2017,58000000,100541806,0.73,37.472,6.4
400928_Movie,Gifted,2017,7000000,40300000,4.76,36.749,8
364689_Movie,Ferdinand,2017,111000000,295038508,1.66,36.179,7.2
268531_Movie,Captain Underpants: The First Epic Movie,2017,38000000,125427681,2.30,35.776,6.2
381289_Movie,A Dog's Purpose,2017,22000000,205000000,8.32,35.174,7.634
415842_Movie,American Assassin,2017,33000000,67200000,1.04,34.797,6.4
399366_Movie,Marrowbone,2017,8000000,12294931,0.54,34.559,7.267
391713_Movie,Lady Bird,2017,10000000,79000000,6.90,34.218,7.258
55341_Movie,Jeepers Creepers 3,2017,6200000,4017852,-0.35,33.999,4.895
340837_Movie,A Cure for Wellness,2017,40000000,26620002,-0.33,33.976,6.3
341013_Movie,Atomic Blonde,2017,30000000,100014025,2.33,33.97,6.4
378236_Movie,The Emoji Movie,2017,50000000,216909830,3.34,32.399,5.4
393345_Movie,Cult of Chucky,2017,6500000,2332018,-0.64,32.243,5.819
395834_Movie,Wind River,2017,11000000,44998252,3.09,31.75,7.434
395991_Movie,Only the Brave,2017,38000000,25754775,-0.32,31.719,7.4
399404_Movie,Darkest Hour,2017,30000000,150847207,4.03,31.556,7.351
305470_Movie,Power Rangers,2017,105000000,142300000,0.36,31.192,6.3
419680_Movie,Daddy's Home 2,2017,69000000,180613180,1.62,31.063,6.3
137116_Movie,Smurfs: The Lost Village,2017,60000000,197183546,2.29,28.792,6.3
298250_Movie,Jigsaw,2017,10000000,104223315,9.42,28.506,6.2
394117_Movie,The Florida Project,2017,2000000,11303040,4.65,28.395,7.423
399057_Movie,The Killing of a Sacred Deer,2017,3000000,10700000,2.57,28.339,7.022
274862_Movie,The Lego Ninjago Movie,2017,70000000,123081555,0.76,28.23,6.494
359940_Movie,"Three Billboards Outside Ebbing, Missouri",2017,15000000,162729321,9.85,28.134,8.068
14564_Movie,Rings,2017,25000000,83080890,2.32,27.74,5
381283_Movie,mother!,2017,30000000,44516999,0.48,27.545,7
337170_Movie,American Made,2017,50000000,133511855,1.67,27.09,6.882
405775_Movie,The Wall,2017,3000000,4500000,0.50,26.98,6.376
293768_Movie,Kidnap,2017,21000000,30718107,0.46,26.736,6.213
417678_Movie,"Everything, Everything",2017,10000000,61621140,5.16,26.194,7.2
314095_Movie,The Lost City of Z,2017,30000000,8574339,-0.71,25.897,6.402
390051_Movie,Aftermath,2017,10500000,840809,-0.92,25.604,5.7
301337_Movie,Downsizing,2017,68000000,55003890,-0.19,24.682,5.4
290512_Movie,The Mountain Between Us,2017,35000000,62832209,0.80,24.672,6.7
400617_Movie,Phantom Thread,2017,35000000,47756590,0.36,24.368,7.3
446354_Movie,The Post,2017,50000000,179769467,2.60,23.767,7
398181_Movie,You Were Never Really Here,2017,17000000,9400000,-0.45,23.621,6.549
384680_Movie,Hostiles,2017,55000000,36976336,-0.33,23.6,6.9
437109_Movie,The Villainess,2017,125000,8737458,68.90,23.588,6.9
396371_Movie,Molly's Game,2017,30000000,59284015,0.98,23.573,7.1
353616_Movie,Pitch Perfect 3,2017,45000000,185400345,3.12,23.39,6.5
452773_Movie,"Tad, the Lost Explorer, and the Secret of King Midas",2017,10778400,34156960,2.17,23.333,6.7
440021_Movie,Happy Death Day,2017,4800000,125479266,25.14,23.292,6.7
389015_Movie,"I, Tonya",2017,11000000,53900000,3.90,23.268,7.5
397422_Movie,Rough Night,2017,20000000,45056771,1.25,23.236,5.7
418078_Movie,It Comes at Night,2017,5000000,19280931,2.86,22.725,5.854
339259_Movie,The Man with the Iron Heart,2017,32679734,4412639,-0.86,22.583,6.553
431530_Movie,A Bad Moms Christmas,2017,28000000,130560428,3.66,22.124,6.3
335360_Movie,My Little Pony: The Movie,2017,6000000,61294644,9.22,22.107,7.2
428449_Movie,A Ghost Story,2017,100000,1929659,18.30,22.044,7.106
350312_Movie,Bāhubali 2: The Conclusion,2017,31000000,280700000,8.05,21.742,7.4
462883_Movie,Woody Woodpecker,2017,10000000,15316635,0.53,21.574,6.6
417644_Movie,CHiPS,2017,25000000,26800152,0.07,21.529,6.1
399170_Movie,Logan Lucky,2017,29000000,48453605,0.67,21.44,6.727
335777_Movie,The Nut Job 2: Nutty by Nature,2017,40000000,65100000,0.63,21.006,5.971
417830_Movie,Diary of a Wimpy Kid: The Long Haul,2017,22000000,40120144,0.82,20.581,5.3
401513_Movie,Attraction,2017,5027266,19454845,2.87,20.544,6.7
203835_Movie,Amityville: The Awakening,2017,12000000,8481997,-0.29,20.517,5.3
395458_Movie,Suburbicon,2017,25000000,12751667,-0.49,20.482,5.9
417870_Movie,Girls Trip,2017,19000000,140376621,6.39,20.462,6.8
420622_Movie,Professor Marston and the Wonder Women,2017,7000000,1600000,-0.77,20.204,7.173
403119_Movie,47 Meters Down,2017,5500000,62198461,10.31,20.037,5.8
180863_Movie,T2 Trainspotting,2017,18000000,41681746,1.32,19.957,6.9
440597_Movie,Wish Upon,2017,12000000,14300000,0.19,19.614,5.7
399019_Movie,The Beguiled,2017,10500000,27869129,1.65,19.49,5.9
430231_Movie,The Endless,2017,1000000,956425,-0.04,19.449,6.3
435800_Movie,Journey to the West: The Demons Strike Back,2017,63900000,248805149,2.89,19.346,5.776
402897_Movie,The Death of Stalin,2017,13000000,24600000,0.89,19.249,7.003
472454_Movie,Ayla: The Daughter of War,2017,4200000,21107423,4.03,19.025,8
372343_Movie,The Snowman,2017,35000000,43203413,0.23,18.41,5.2
382597_Movie,R.A.I.D. Special Unit,2017,32400000,34598750,0.07,18.318,5.723
365942_Movie,The Space Between Us,2017,30000000,14793385,-0.51,18.272,7.1
416477_Movie,The Big Sick,2017,5000000,56303596,10.26,18.22,7.3
445954_Movie,Acts of Vengeance,2017,10000000,320705,-0.97,18.082,5.9
339988_Movie,The Circle,2017,18000000,40651864,1.26,17.98,5.5
429733_Movie,Mayhem,2017,2500000,17366,-0.99,17.439,6.4
462677_Movie,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,2017,8000000,61153455,6.64,17.336,6.5
335788_Movie,Renegades,2017,66190000,2602149,-0.96,17.197,5.6
402529_Movie,All Eyez on Me,2017,40000000,44922302,0.12,17.176,6.7
437068_Movie,A Taxi Driver,2017,12820005,81927980,5.39,16.923,8.1
354556_Movie,Guardians,2017,5400000,9765483,0.81,16.813,5
324542_Movie,Sleepless,2017,30000000,32540674,0.08,16.546,5.9
369192_Movie,Battle of the Sexes,2017,25000000,12638526,-0.49,16.523,6.8
471968_Movie,The Last Warrior,2017,8250000,30060061,2.64,16.413,6.9
452557_Movie,Wolf Warrior 2,2017,29700000,870322670,28.30,16.386,6.5
400710_Movie,Flatliners,2017,19000000,45158254,1.38,16.283,5.655
513434_Movie,One Cut of the Dead,2017,52406,27590180,525.47,16.168,7.629
257785_Movie,Tulip Fever,2017,25000000,9204549,-0.63,16.159,6.5
292280_Movie,The Bye Bye Man,2017,7400000,26700000,2.61,16.136,5.2
455714_Movie,Bad Genius,2017,1839169,42350000,22.03,16.114,7.892
446791_Movie,All the Money in the World,2017,50000000,56996304,0.14,15.995,6.473
435577_Movie,The 12th Man,2017,7806306,9567121,0.23,15.845,7.1
415381_Movie,Furious,2017,5610000,10657499,0.90,15.69,6.1
334521_Movie,Free Fire,2017,7000000,3719383,-0.47,15.528,6.3
373569_Movie,Snatched,2017,42000000,60800000,0.45,15.458,5.3
339877_Movie,Loving Vincent,2017,5500000,42187665,6.67,15.457,7.995
413644_Movie,The Son of Bigfoot,2017,30000000,46372519,0.55,15.449,6.5
397837_Movie,Before I Fall,2017,5000000,16373843,2.27,15.437,7
408266_Movie,Birth of the Dragon,2017,31000000,7125027,-0.77,15.161,5.7
383785_Movie,Kung Fu Yoga,2017,65000000,254212245,2.91,15.127,5.9
450322_Movie,The Man Who Invented Christmas,2017,17000000,8100000,-0.52,15.107,6.8
467012_Movie,Satan's Slaves,2017,147983,3888635,25.28,14.957,6.6
424998_Movie,The Case for Christ,2017,3000000,18200000,5.07,14.859,6.8
453354_Movie,Ava,2017,3000000,500000,-0.83,14.85,6.3
354861_Movie,Father Figures,2017,25000000,25601244,0.02,14.806,5.8
347629_Movie,Thank You for Your Service,2017,20000000,9995692,-0.50,14.775,6.5
398924_Movie,A Bag of Marbles,2017,21400000,10898998,-0.49,14.762,7.8
408648_Movie,Batman and Harley Quinn,2017,3500000,39091,-0.99,14.579,6.1
289222_Movie,The Zookeeper's Wife,2017,20000000,26152835,0.31,14.455,7.3
397538_Movie,Borg vs McEnroe,2017,7500000,16657800,1.22,14.348,6.9
416186_Movie,Godard Mon Amour,2017,12840746,82264,-0.99,14.186,6.6
295693_Movie,The Boss Baby,2017,125000000,527965936,3.22,14.148,6.446
345922_Movie,Fist Fight,2017,22000000,41087017,0.87,14.128,6.1
427900_Movie,Home Again,2017,12000000,27020284,1.25,14.047,6.1
413362_Movie,"Roman J. Israel, Esq.",2017,22000000,13025860,-0.41,14.024,6.3
425336_Movie,Loving Pablo,2017,4667008,17535962,2.76,14.001,6.3
418437_Movie,Unforgettable,2017,12000000,17800000,0.48,13.777,5.891
336000_Movie,The Glass Castle,2017,9000000,22088533,1.45,13.626,7.1
414453_Movie,Columbus,2017,700000,1015744,0.45,13.587,7.1
436391_Movie,The Battleship Island,2017,21000000,46183383,1.20,13.538,7.1
404733_Movie,Overdrive,2017,28210303,11247280,-0.60,13.48,6.1
401898_Movie,Thelma,2017,5700000,1500000,-0.74,13.467,6.8
434119_Movie,Confidential Assignment,2017,8520000,56100000,5.58,13.448,6.84
435901_Movie,About Love,2017,2000000,182710,-0.91,13.415,5.5
461714_Movie,China Salesman,2017,15119234,1637776,-0.89,13.273,5.5
313943_Movie,Revolt,2017,4000000,24416,-0.99,13.113,5.5
430474_Movie,Deep,2017,6000000,10972300,0.83,13.054,6
316154_Movie,The Bad Batch,2017,6000000,180851,-0.97,13.044,5.3
371638_Movie,The Disaster Artist,2017,10000000,29820616,1.98,13.041,7.109
301355_Movie,Message from the King,2017,10000000,315132,-0.97,12.905,6.3
451955_Movie,Double Lover,2017,7110000,4248574,-0.40,12.675,6.1
455551_Movie,The Recall,2017,5000000,1319566,-0.74,12.627,4.6
383709_Movie,Wonderstruck,2017,7000000,1947099,-0.72,12.556,6
407448_Movie,Detroit,2017,34000000,23400000,-0.31,12.467,7.275
459202_Movie,Boo 2! A Madea Halloween,2017,25000000,48333932,0.93,12.442,5.7
395993_Movie,Stronger,2017,30000000,8484418,-0.72,12.439,7
420648_Movie,The Bar,2017,6045750,3662671,-0.39,12.317,6.3
315064_Movie,Animal Crackers,2017,17000000,13285512,-0.22,12.187,6.216
430424_Movie,See You Up There,2017,23000000,15100000,-0.34,12.163,7.8
453191_Movie,The Big Bad Fox and Other Tales,2017,3000000,19030780,5.34,12.095,7.7
330947_Movie,Song to Song,2017,10000000,1710528,-0.83,12.088,5.5
398177_Movie,Just Getting Started,2017,22000000,6069605,-0.72,11.922,4.9
441909_Movie,Tiger Zinda Hai,2017,20000000,87530000,3.38,11.816,6.1
432602_Movie,An Inconvenient Sequel: Truth to Power,2017,1000000,5398976,4.40,11.792,6.6
398174_Movie,Film Stars Don't Die in Liverpool,2017,10000000,3179847,-0.68,11.69,6.4
413765_Movie,David Lynch: The Art Life,2017,179554,311470,0.73,11.617,6.9
438740_Movie,Salyut-7,2017,15000000,13767037,-0.08,11.605,7.1
440642_Movie,The Spacewalker,2017,7075038,9868942,0.39,11.589,7
444539_Movie,The Bookshop,2017,5400000,12055868,1.23,11.55,6.488
423899_Movie,Victoria & Abdul,2017,22000000,65400000,1.97,11.501,6.9
432068_Movie,C'est la vie!,2017,17200000,23800000,0.38,11.323,7
437103_Movie,1987: When the Day Comes,2017,12308000,49380115,3.01,11.322,8.101
456570_Movie,Hindi Medium,2017,3213790,52390000,15.30,11.259,7.3
456048_Movie,The Humanity Bureau,2017,6000000,17544173,1.92,11.156,4.8
412678_Movie,Killing Salazar,2017,7000000,37766,-0.99,11.088,5
397852_Movie,Rendel,2017,1686858,1891907,0.12,11.085,5.53
426338_Movie,Holy Camp!,2017,3144622,2963886,-0.06,11.014,6.8
392982_Movie,Marshall,2017,12000000,10051659,-0.16,10.951,7.2
345923_Movie,All I See Is You,2017,30000000,646946,-0.98,10.884,5.2
382614_Movie,The Book of Henry,2017,10000000,4596705,-0.54,10.705,7.5
345914_Movie,The House,2017,40000000,34200000,-0.15,10.702,5.6
353569_Movie,Table 19,2017,5000000,5042014,0.01,10.701,5.9
448779_Movie,The Jungle Bunch,2017,7300000,12400000,0.70,10.598,6.3
455558_Movie,9/11,2017,5500000,200229,-0.96,10.398,5.1
428495_Movie,The Nile Hilton Incident,2017,4250000,81089,-0.98,10.254,6.6
398929_Movie,Alibi.com,2017,7546570,29370592,2.89,10.181,6.473
429189_Movie,Wonder Wheel,2017,25000000,15366466,-0.39,10.08,6.4
451945_Movie,BPM (Beats per Minute),2017,6600000,7632420,0.16,10.043,7.707
